Path,image_filename,caption,ctr_label,platform,sentiment_score,contains_cta,caption_length,filename,image_path,brightness,contrast,face_detected
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_107.jpg,Where science meets beauty.,Medium,Instagram,0.5859,False,27,ad_107.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_107.jpg,89.89926611796982,65.74278115734926,0.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_108.jpg,Your best feature? Customizable.,High,facebook,0.6369,False,32,ad_108.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_108.jpg,137.66165037722908,96.6484093339285,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_109.jpg,Smooth skin starts here.,Low,Instagram,0.0,False,24,ad_109.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_109.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_110.jpg,"Bye-bye, wrinkleshello, confidence!",Medium,facebook,0.5562,False,36,ad_110.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_110.jpg,197.76646347736624,50.60970641327263,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_111.jpg,A touch-up that speaks volumes.,High,Instagram,0.0,False,31,ad_111.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_111.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_112.jpg,"Look like you, just well-rested.",Low,facebook,0.3612,False,32,ad_112.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_112.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_113.jpg,Precision treatments for natural beauty.,Medium,Instagram,0.743,False,40,ad_113.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_113.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_114.jpg,Because tired isnt your aesthetic.,High,facebook,0.0,False,37,ad_114.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_114.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_115.jpg,A little boost for your best self.,Low,Instagram,0.7655,False,34,ad_115.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_115.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_116.jpg,"No downtime, all results.",Medium,facebook,-0.296,False,25,ad_116.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_116.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_117.jpg,Laser treatments that actually work.,High,Instagram,0.0,False,36,ad_117.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_117.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_118.jpg,"Skin so smooth, youll want to touch it.",Low,facebook,0.144,False,40,ad_118.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_118.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_119.jpg,The secret to looking effortlessly flawless.,Medium,Instagram,0.5106,False,44,ad_119.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_119.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_120.jpg,A youthful bounce in every injection.,High,facebook,0.3182,False,37,ad_120.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_120.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_121.jpg,Because confidence is the best accessory.,Low,facebook,0.8176,False,41,ad_121.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_121.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_122.jpg,Fine lines dont stand a chance.,Medium,facebook,0.4215,False,32,ad_122.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_122.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_123.jpg,A glow that comes from within (and a little help).,High,facebook,0.3415,False,50,ad_123.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_123.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_124.jpg,"Your skin, but upgraded.",Low,Instagram,0.0,False,24,ad_124.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_124.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_125.jpg,"Subtle changes, major compliments.",Medium,Instagram,0.4576,False,34,ad_125.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_125.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_126.jpg,A fresher version of you.,High,Instagram,0.0,False,25,ad_126.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_126.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_127.jpg,Look like you slept for a year.,Low,Instagram,0.3612,False,31,ad_127.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_127.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_128.jpg,Because aging gracefully is code for Botox.,Medium,facebook,0.0,False,47,ad_128.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_128.jpg,,,
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_129.jpg,A little lift goes a long way.,High,facebook,0.0,False,30,ad_129.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_129.jpg,218.3469958847737,56.162333055832974,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_130.jpg,"Your face, your rules.",Low,facebook,0.0,False,22,ad_130.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_130.jpg,225.15176354595337,56.45785315327981,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_131.jpg,"No pain, all gain.",Medium,Instagram,0.7271,False,18,ad_131.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_131.jpg,211.29384516460905,61.02890893266723,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_132.jpg,"A treatment so good, youll forget you had it.",High,Instagram,0.3772,True,46,ad_132.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_132.jpg,197.7981541495199,71.85112553899728,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_133.jpg,"Bye-bye, jowls!",Low,Instagram,0.0,False,15,ad_133.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_133.jpg,222.5326603223594,52.84684338903913,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_134.jpg,The ultimate self-care upgrade.,High,facebook,0.0,False,31,ad_134.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_134.jpg,225.46898919753087,56.29843735949244,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_135.jpg,Because youre worth the investment.,Medium,facebook,0.2263,False,36,ad_135.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_135.jpg,199.16020833333332,78.36523087778973,1.0
C:\Users\johar\.jupyter\ad-creative-dss\data,ad_136.jpg,A touch of youth in every session.,Low,Instagram,0.0,False,34,ad_136.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_136.jpg,184.7884276406036,45.03485224160491,1.0
,ad_137.jpg,,,,0.0,False,3,ad_137.jpg,C:/Users/johar/.jupyter/ad-creative-dss/data/images/ad_137.jpg,210.40708333333333,56.22523186620081,0.0
